HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
47,2522,591,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:46:34",0,"06/04/2021 10:46:34",2522
47,2523,591,11,126.65,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:46:34",0,"06/04/2021 10:46:34",2523
47,2521,591,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:46:34",0,"06/04/2021 10:46:34",2521
47,2525,592,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:46:44",0,"06/04/2021 10:46:44",2525
47,2526,592,11,151.85,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:46:44",0,"06/04/2021 10:46:44",2526
47,2524,592,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:46:44",0,"06/04/2021 10:46:44",2524
47,2528,593,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:46:47",0,"06/04/2021 10:46:47",2528
47,2529,593,11,137.91,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:46:47",0,"06/04/2021 10:46:47",2529
47,2527,593,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:46:47",0,"06/04/2021 10:46:47",2527
47,2531,594,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:46:59",0,"06/04/2021 10:46:59",2531
47,2532,594,11,150.25,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:46:59",0,"06/04/2021 10:46:59",2532
47,2530,594,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:46:59",0,"06/04/2021 10:46:59",2530
47,2534,595,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:47:02",0,"06/04/2021 10:47:02",2534
47,2535,595,11,122.72,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:47:02",0,"06/04/2021 10:47:02",2535
47,2533,595,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:47:02",0,"06/04/2021 10:47:02",2533
47,2537,596,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:47:09",0,"06/04/2021 10:47:09",2537
47,2538,596,11,132.95,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:47:09",0,"06/04/2021 10:47:09",2538
47,2536,596,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:47:09",0,"06/04/2021 10:47:09",2536
47,2540,597,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:47:16",0,"06/04/2021 10:47:16",2540
47,2541,597,11,132.53,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:47:16",0,"06/04/2021 10:47:16",2541
47,2539,597,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:47:16",0,"06/04/2021 10:47:16",2539
47,2543,598,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:47:27",0,"06/04/2021 10:47:27",2543
47,2544,598,11,164.09,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:47:27",0,"06/04/2021 10:47:27",2544
47,2542,598,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/04/2021 10:47:27",0,"06/04/2021 10:47:27",2542
47,2546,599,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2546
47,2547,599,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2547
47,2548,599,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2548
47,2549,599,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2549
47,2550,599,11,123.75,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2550
47,2545,599,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/04/2021 10:47:56",0,"06/04/2021 10:47:56",2545
47,2552,600,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2552
47,2553,600,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2553
47,2554,600,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2554
47,2555,600,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2555
47,2556,600,11,129.94,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2556
47,2551,600,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/04/2021 10:48:05",0,"06/04/2021 10:48:05",2551
47,2558,601,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2558
47,2559,601,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2559
47,2560,601,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2560
47,2561,601,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2561
47,2562,601,11,155.88,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2562
47,2557,601,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/04/2021 10:48:19",0,"06/04/2021 10:48:19",2557
47,2564,602,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2564
47,2565,602,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2565
47,2566,602,7,1,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Uneyed eggs","f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2566
47,2567,602,8,5,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","3/4 full","f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2567
47,2568,602,11,91.71,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2568
47,2563,602,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/04/2021 10:48:29",0,"06/04/2021 10:48:29",2563
47,2570,603,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2570
47,2571,603,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2571
47,2572,603,7,1,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Uneyed eggs","f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2572
47,2573,603,8,5,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","3/4 full","f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2573
47,2574,603,11,97.33,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2574
47,2569,603,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/04/2021 10:48:32",0,"06/04/2021 10:48:32",2569
47,2576,604,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/04/2021 10:48:36",0,"06/04/2021 10:48:36",2576
