HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
92,2633,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:30",0,"03/31/2023 16:00:30",2633
92,2634,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:32",0,"03/31/2023 16:00:32",2634
92,2635,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:38",0,"03/31/2023 16:00:38",2635
92,2636,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:44",0,"03/31/2023 16:00:44",2636
92,2637,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:48",0,"03/31/2023 16:00:48",2637
92,2638,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:00:59",0,"03/31/2023 16:00:59",2638
92,2639,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:01:24",0,"03/31/2023 16:01:24",2639
92,2640,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:01:26",0,"03/31/2023 16:01:26",2640
92,2641,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:01:42",0,"03/31/2023 16:01:42",2641
92,2642,169,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 16:01:52",0,"03/31/2023 16:01:52",2642
92,2584,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:54:06",0,"03/31/2023 15:54:06",2584
92,2585,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:54:24",0,"03/31/2023 15:54:24",2585
92,2586,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:54:39",0,"03/31/2023 15:54:39",2586
92,2587,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:54:44",0,"03/31/2023 15:54:44",2587
92,2588,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:54:51",0,"03/31/2023 15:54:51",2588
92,2589,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:07",0,"03/31/2023 15:55:07",2589
92,2590,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:09",0,"03/31/2023 15:55:09",2590
92,2591,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:18",0,"03/31/2023 15:55:18",2591
92,2592,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:20",0,"03/31/2023 15:55:20",2592
92,2593,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:29",0,"03/31/2023 15:55:29",2593
92,2594,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:32",0,"03/31/2023 15:55:32",2594
92,2595,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:37",0,"03/31/2023 15:55:37",2595
92,2596,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:43",0,"03/31/2023 15:55:43",2596
92,2597,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:55:51",0,"03/31/2023 15:55:51",2597
92,2598,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:00",0,"03/31/2023 15:56:00",2598
92,2599,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:30",0,"03/31/2023 15:56:30",2599
92,2600,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:33",0,"03/31/2023 15:56:33",2600
92,2601,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:38",0,"03/31/2023 15:56:38",2601
92,2602,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:44",0,"03/31/2023 15:56:44",2602
92,2603,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:50",0,"03/31/2023 15:56:50",2603
92,2604,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:56:59",0,"03/31/2023 15:56:59",2604
92,2605,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:57:03",0,"03/31/2023 15:57:03",2605
92,2606,170,69322,"Y","110d9296d13b8ec4","<not set>","03/31/2023 15:57:10",0,"03/31/2023 15:57:10",2606
