HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
112,2404,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:12",0,"06/07/2021 16:18:12",2404
112,2405,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:27",0,"06/07/2021 16:18:27",2405
112,2406,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:29",0,"06/07/2021 16:18:29",2406
112,2407,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:37",0,"06/07/2021 16:18:37",2407
112,2408,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:44",0,"06/07/2021 16:18:44",2408
112,2409,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:18:46",0,"06/07/2021 16:18:46",2409
112,2410,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:19:07",0,"06/07/2021 16:19:07",2410
112,2411,209,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:19:15",0,"06/07/2021 16:19:15",2411
112,2412,210,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:19:32",0,"06/07/2021 16:19:32",2412
112,2413,210,69322,"Y","f1f9206994e82d08","<not set>","06/07/2021 16:19:39",0,"06/07/2021 16:19:39",2413
