HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
51,1781,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:21",0,"05/21/2018 15:05:21",1781
51,1782,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:25",0,"05/21/2018 15:05:25",1782
51,1783,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:28",0,"05/21/2018 15:05:28",1783
51,1784,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:32",0,"05/21/2018 15:05:32",1784
51,1785,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:36",0,"05/21/2018 15:05:36",1785
51,1786,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:40",0,"05/21/2018 15:05:40",1786
51,1787,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:44",0,"05/21/2018 15:05:44",1787
51,1788,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:49",0,"05/21/2018 15:05:49",1788
51,1789,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:54",0,"05/21/2018 15:05:54",1789
51,1790,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:05:59",0,"05/21/2018 15:05:59",1790
51,1791,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:06:04",0,"05/21/2018 15:06:04",1791
51,1792,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:06:09",0,"05/21/2018 15:06:09",1792
51,1793,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:06:13",0,"05/21/2018 15:06:13",1793
51,1795,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:10",0,"05/21/2018 15:08:10",1795
51,1796,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:19",0,"05/21/2018 15:08:19",1796
51,1797,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:24",0,"05/21/2018 15:08:24",1797
51,1798,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:29",0,"05/21/2018 15:08:29",1798
51,1799,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:35",0,"05/21/2018 15:08:35",1799
51,1800,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:41",0,"05/21/2018 15:08:41",1800
51,1801,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:46",0,"05/21/2018 15:08:46",1801
51,1802,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:53",0,"05/21/2018 15:08:53",1802
51,1803,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:08:59",0,"05/21/2018 15:08:59",1803
51,1804,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:09:29",0,"05/21/2018 15:09:29",1804
51,1805,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:09:39",0,"05/21/2018 15:09:39",1805
51,1806,100,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 15:09:50",0,"05/21/2018 15:09:50",1806
