HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
96,755,238,"CFK",,,,,"110d9296d13b8ec4","<not set>","03/31/2023 21:45:16",0,"03/31/2023 21:45:16",96
