HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
14,756,34,"X104",,,22.00,"KG","f1f9206994e82d08","<not set>","05/31/2021 12:19:05",0,"05/31/2021 12:19:05",14
