HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
103,3088,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:06:39",0,"05/25/2018 15:06:39",3088
103,3089,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:06:48",0,"05/25/2018 15:06:48",3089
103,3090,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:06:58",0,"05/25/2018 15:06:58",3090
103,3091,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:08",0,"05/25/2018 15:07:08",3091
103,3092,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:16",0,"05/25/2018 15:07:16",3092
103,3093,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:23",0,"05/25/2018 15:07:23",3093
103,3094,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:28",0,"05/25/2018 15:07:28",3094
103,3095,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:38",0,"05/25/2018 15:07:38",3095
103,3096,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:41",0,"05/25/2018 15:07:41",3096
103,3097,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:07:50",0,"05/25/2018 15:07:50",3097
103,3098,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:08:03",0,"05/25/2018 15:08:03",3098
103,3099,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:08:10",0,"05/25/2018 15:08:10",3099
103,3100,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:08:26",0,"05/25/2018 15:08:26",3100
103,3101,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:08:45",0,"05/25/2018 15:08:45",3101
103,3102,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:08:57",0,"05/25/2018 15:08:57",3102
103,3103,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:10:37",0,"05/25/2018 15:10:37",3103
103,3104,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:12:24",0,"05/25/2018 15:12:24",3104
103,3105,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:12:34",0,"05/25/2018 15:12:34",3105
103,3106,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:12:42",0,"05/25/2018 15:12:42",3106
103,3107,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:12:49",0,"05/25/2018 15:12:49",3107
103,3108,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:12:58",0,"05/25/2018 15:12:58",3108
103,3109,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:13:08",0,"05/25/2018 15:13:08",3109
103,3110,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:13:17",0,"05/25/2018 15:13:17",3110
103,3111,198,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/25/2018 15:13:28",0,"05/25/2018 15:13:28",3111
