HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
14,25,22,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","05/31/2021 12:19:19",0,"05/31/2021 12:19:19",25
14,26,23,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","05/31/2021 12:19:32",0,"05/31/2021 12:19:32",26
