HAUL_ID,CATCH_SAMPLE_ID,MIX,SAMPLED_ALL,PARENT_SAMPLE_ID,SPECIES_CODE,SPECIES_NAME,SEX,SAMPLE_MODIFIER_ID,SAMPLE_MODIFIER,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
47,84,"N","Y",,69322,"red king crab",1,13,"All Sizes","f1f9206994e82d08","<not set>","06/04/2021 10:44:58",0,"06/04/2021 10:44:58",84
47,85,"N","Y",,69322,"red king crab",2,13,"All Sizes","f1f9206994e82d08","<not set>","06/04/2021 10:45:19",0,"06/04/2021 10:45:19",85
