HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
66,121,121,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","03/28/2023 18:15:14",0,"03/28/2023 18:15:14",121
66,122,122,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","03/28/2023 18:15:24",0,"03/28/2023 18:15:24",122
