HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
55,1898,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:04:24",0,"05/21/2018 16:04:24",1898
55,1899,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:04:35",0,"05/21/2018 16:04:35",1899
55,1900,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:04:45",0,"05/21/2018 16:04:45",1900
55,1901,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:04:51",0,"05/21/2018 16:04:51",1901
55,1902,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:04:56",0,"05/21/2018 16:04:56",1902
55,1903,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:02",0,"05/21/2018 16:05:02",1903
55,1904,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:09",0,"05/21/2018 16:05:09",1904
55,1905,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:15",0,"05/21/2018 16:05:15",1905
55,1906,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:19",0,"05/21/2018 16:05:19",1906
55,1907,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:23",0,"05/21/2018 16:05:23",1907
55,1908,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:28",0,"05/21/2018 16:05:28",1908
55,1909,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:32",0,"05/21/2018 16:05:32",1909
55,1910,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:37",0,"05/21/2018 16:05:37",1910
55,1911,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:05:54",0,"05/21/2018 16:05:54",1911
55,1912,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:02",0,"05/21/2018 16:06:02",1912
55,1913,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:08",0,"05/21/2018 16:06:08",1913
55,1914,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:14",0,"05/21/2018 16:06:14",1914
55,1915,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:20",0,"05/21/2018 16:06:20",1915
55,1916,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:31",0,"05/21/2018 16:06:31",1916
55,1917,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:40",0,"05/21/2018 16:06:40",1917
55,1918,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:47",0,"05/21/2018 16:06:47",1918
55,1919,108,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:06:54",0,"05/21/2018 16:06:54",1919
55,1920,109,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:07:17",0,"05/21/2018 16:07:17",1920
55,1921,109,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:07:30",0,"05/21/2018 16:07:30",1921
55,1922,109,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:07:34",0,"05/21/2018 16:07:34",1922
55,1923,109,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/21/2018 16:07:38",0,"05/21/2018 16:07:38",1923
