HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
39,72,69,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","06/02/2021 14:33:39",0,"06/02/2021 14:33:39",72
39,73,70,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","06/02/2021 14:33:50",0,"06/02/2021 14:33:50",73
