HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
64,3989,944,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3989
64,3990,944,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3990
64,3991,944,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3991
64,3992,944,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3992
64,3993,944,11,123.33,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3993
64,3988,944,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/05/2021 12:21:55",0,"06/05/2021 12:21:55",3988
64,3995,945,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3995
64,3996,945,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3996
64,3997,945,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3997
64,3998,945,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3998
64,3999,945,11,124.21,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3999
64,3994,945,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/05/2021 12:22:06",0,"06/05/2021 12:22:06",3994
64,4001,946,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4001
64,4002,946,6,2,,"CRAB_EGG_COLOR","Egg Color",1,"CODE","Purple","f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4002
64,4003,946,7,2,,"CRAB_EGG_CONDITION","Egg Condition",1,"CODE","Eyed eggs","f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4003
64,4004,946,8,6,,"CRAB_EGG_CLUTCH_SIZE","Clutch Size",1,"CODE","Full","f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4004
64,4005,946,11,146.51,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4005
64,4000,946,14,2,,"SEX","Sex",1,"CODE","Female","f1f9206994e82d08","<not set>","06/05/2021 12:22:19",0,"06/05/2021 12:22:19",4000
