HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
119,217,219,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","04/02/2023 14:56:36",0,"04/02/2023 14:56:36",217
119,218,220,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","04/02/2023 14:56:49",0,"04/02/2023 14:56:49",218
