HAUL_ID,CATCH_SAMPLE_ID,MIX,SAMPLED_ALL,PARENT_SAMPLE_ID,SPECIES_CODE,SPECIES_NAME,SEX,SAMPLE_MODIFIER_ID,SAMPLE_MODIFIER,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
14,22,"N","Y",,69322,"red king crab",1,13,"All Sizes","f1f9206994e82d08","<not set>","05/31/2021 12:19:16",0,"05/31/2021 12:19:16",22
14,23,"N","Y",,69322,"red king crab",2,13,"All Sizes","f1f9206994e82d08","<not set>","05/31/2021 12:19:28",0,"05/31/2021 12:19:28",23
