HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
33,59,59,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","Zacher, Leah","03/25/2023 13:36:27",0,"03/25/2023 13:36:27",59
33,60,60,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","Zacher, Leah","03/25/2023 13:36:43",0,"03/25/2023 13:36:43",60
