HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
116,220,217,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","06/08/2021 07:58:10",0,"06/08/2021 07:58:10",220
116,221,218,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","06/08/2021 07:58:19",0,"06/08/2021 07:58:19",221
