HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
101,756,132,"X48",,,22.00,"KG","f1f9206994e82d08","<not set>","06/07/2021 12:25:45",0,"06/07/2021 12:25:45",101
