HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
75,139,139,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:02:44",0,"03/29/2023 14:02:44",139
75,140,140,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:03:05",0,"03/29/2023 14:03:05",140
