HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
141,755,225,"L63",,,,,"2cc8796ee90f5a1e","Zacher, Leah","05/28/2018 18:12:13",0,"05/28/2018 18:12:13",141
