HAUL_ID,CATCH_SAMPLE_ID,MIX,SAMPLED_ALL,PARENT_SAMPLE_ID,SPECIES_CODE,SPECIES_NAME,SEX,SAMPLE_MODIFIER_ID,SAMPLE_MODIFIER,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
67,124,"N","Y",,69322,"red king crab",1,13,"All Sizes","f1f9206994e82d08","<not set>","06/05/2021 13:18:50",0,"06/05/2021 13:18:50",124
67,125,"N","Y",,69322,"red king crab",2,13,"All Sizes","f1f9206994e82d08","<not set>","06/05/2021 13:19:28",0,"06/05/2021 13:19:28",125
