HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
145,755,229,"T16",,,,,"2cc8796ee90f5a1e","Zacher, Leah","05/28/2018 19:25:33",0,"05/28/2018 19:25:33",145
