HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
81,2526,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:03:56",0,"05/24/2018 15:03:56",2526
81,2527,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:04:34",0,"05/24/2018 15:04:34",2527
81,2528,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:04:45",0,"05/24/2018 15:04:45",2528
81,2529,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:04:48",0,"05/24/2018 15:04:48",2529
81,2530,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:04:57",0,"05/24/2018 15:04:57",2530
81,2531,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:05",0,"05/24/2018 15:05:05",2531
81,2532,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:15",0,"05/24/2018 15:05:15",2532
81,2533,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:25",0,"05/24/2018 15:05:25",2533
81,2534,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:27",0,"05/24/2018 15:05:27",2534
81,2535,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:34",0,"05/24/2018 15:05:34",2535
81,2536,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:39",0,"05/24/2018 15:05:39",2536
81,2537,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:45",0,"05/24/2018 15:05:45",2537
81,2538,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:50",0,"05/24/2018 15:05:50",2538
81,2539,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:55",0,"05/24/2018 15:05:55",2539
81,2540,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:05:59",0,"05/24/2018 15:05:59",2540
81,2541,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:07",0,"05/24/2018 15:06:07",2541
81,2542,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:13",0,"05/24/2018 15:06:13",2542
81,2543,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:19",0,"05/24/2018 15:06:19",2543
81,2544,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:27",0,"05/24/2018 15:06:27",2544
81,2545,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:36",0,"05/24/2018 15:06:36",2545
81,2546,159,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:06:41",0,"05/24/2018 15:06:41",2546
81,2547,160,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:07:04",0,"05/24/2018 15:07:04",2547
81,2548,160,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/24/2018 15:07:10",0,"05/24/2018 15:07:10",2548
