HAUL_ID,CRUISE_ID,HAUL,STATION,GEAR_DEPTH,DEPTH_UNITS,TOTAL_WEIGHT,WEIGHT_UNITS,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
36,755,90,"OAK",,,,,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 14:22:52",0,"03/25/2023 14:22:52",36
