HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
150,290,288,"BSK",22.0000,"KG",,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/28/2018 20:57:30",0,"05/28/2018 20:57:30",290
150,291,289,"BSK",22.0000,"KG",,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/28/2018 20:57:42",0,"05/28/2018 20:57:42",291
