HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
78,2288,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:17",0,"03/29/2023 14:52:17",2288
78,2289,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:22",0,"03/29/2023 14:52:22",2289
78,2290,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:28",0,"03/29/2023 14:52:28",2290
78,2291,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:32",0,"03/29/2023 14:52:32",2291
78,2292,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:36",0,"03/29/2023 14:52:36",2292
78,2293,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:42",0,"03/29/2023 14:52:42",2293
78,2294,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:51",0,"03/29/2023 14:52:51",2294
78,2295,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:52:57",0,"03/29/2023 14:52:57",2295
78,2296,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:10",0,"03/29/2023 14:53:10",2296
78,2297,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:22",0,"03/29/2023 14:53:22",2297
78,2298,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:31",0,"03/29/2023 14:53:31",2298
78,2299,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:36",0,"03/29/2023 14:53:36",2299
78,2300,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:39",0,"03/29/2023 14:53:39",2300
78,2301,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:49",0,"03/29/2023 14:53:49",2301
78,2302,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:53:54",0,"03/29/2023 14:53:54",2302
78,2303,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:00",0,"03/29/2023 14:54:00",2303
78,2304,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:04",0,"03/29/2023 14:54:04",2304
78,2305,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:09",0,"03/29/2023 14:54:09",2305
78,2306,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:15",0,"03/29/2023 14:54:15",2306
78,2307,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:23",0,"03/29/2023 14:54:23",2307
78,2308,145,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:34",0,"03/29/2023 14:54:34",2308
78,2309,146,69322,"Y","110d9296d13b8ec4","<not set>","03/29/2023 14:54:52",0,"03/29/2023 14:54:52",2309
