HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
129,3629,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:00:37",0,"05/27/2018 17:00:37",3629
129,3630,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:00:56",0,"05/27/2018 17:00:56",3630
129,3631,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:01:06",0,"05/27/2018 17:01:06",3631
129,3632,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:01:18",0,"05/27/2018 17:01:18",3632
129,3633,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:01:39",0,"05/27/2018 17:01:39",3633
129,3634,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:01:50",0,"05/27/2018 17:01:50",3634
129,3635,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:01",0,"05/27/2018 17:02:01",3635
129,3636,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:10",0,"05/27/2018 17:02:10",3636
129,3637,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:18",0,"05/27/2018 17:02:18",3637
129,3638,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:24",0,"05/27/2018 17:02:24",3638
129,3639,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:34",0,"05/27/2018 17:02:34",3639
129,3640,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:40",0,"05/27/2018 17:02:40",3640
129,3641,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:02:50",0,"05/27/2018 17:02:50",3641
129,3642,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:00",0,"05/27/2018 17:03:00",3642
129,3643,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:09",0,"05/27/2018 17:03:09",3643
129,3644,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:17",0,"05/27/2018 17:03:17",3644
129,3645,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:26",0,"05/27/2018 17:03:26",3645
129,3646,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:34",0,"05/27/2018 17:03:34",3646
129,3647,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:40",0,"05/27/2018 17:03:40",3647
129,3648,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:03:45",0,"05/27/2018 17:03:45",3648
129,3649,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:00",0,"05/27/2018 17:04:00",3649
129,3650,246,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:07",0,"05/27/2018 17:04:07",3650
129,3651,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:38",0,"05/27/2018 17:04:38",3651
129,3652,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:44",0,"05/27/2018 17:04:44",3652
129,3653,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:50",0,"05/27/2018 17:04:50",3653
129,3654,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:04:55",0,"05/27/2018 17:04:55",3654
129,3655,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:01",0,"05/27/2018 17:05:01",3655
129,3656,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:06",0,"05/27/2018 17:05:06",3656
129,3657,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:12",0,"05/27/2018 17:05:12",3657
129,3658,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:18",0,"05/27/2018 17:05:18",3658
129,3659,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:34",0,"05/27/2018 17:05:34",3659
129,3660,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:44",0,"05/27/2018 17:05:44",3660
129,3661,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:05:53",0,"05/27/2018 17:05:53",3661
129,3662,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:06:01",0,"05/27/2018 17:06:01",3662
129,3663,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:06:09",0,"05/27/2018 17:06:09",3663
129,3664,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:06:15",0,"05/27/2018 17:06:15",3664
129,3665,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:06:24",0,"05/27/2018 17:06:24",3665
129,3666,247,69322,"Y","2cc8796ee90f5a1e","Zacher, Leah","05/27/2018 17:06:31",0,"05/27/2018 17:06:31",3666
