HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
25,48,48,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","Zacher, Leah","03/24/2023 18:33:52",0,"03/24/2023 18:33:52",48
25,49,49,"BSK",22.0000,"KG",,"Y","110d9296d13b8ec4","Zacher, Leah","03/24/2023 18:34:06",0,"03/24/2023 18:34:06",49
