HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
142,259,256,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","04/05/2023 12:21:13",0,"04/05/2023 12:21:13",259
142,260,257,"BSK",22.0000,"KG",,"Y","f1f9206994e82d08","<not set>","04/05/2023 12:21:22",0,"04/05/2023 12:21:22",260
