HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
62,1375,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:15",0,"03/28/2023 17:17:15",1375
62,1376,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:23",0,"03/28/2023 17:17:23",1376
62,1377,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:42",0,"03/28/2023 17:17:42",1377
62,1378,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:46",0,"03/28/2023 17:17:46",1378
62,1379,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:52",0,"03/28/2023 17:17:52",1379
62,1380,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:17:57",0,"03/28/2023 17:17:57",1380
62,1381,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:03",0,"03/28/2023 17:18:03",1381
62,1382,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:13",0,"03/28/2023 17:18:13",1382
62,1383,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:18",0,"03/28/2023 17:18:18",1383
62,1384,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:31",0,"03/28/2023 17:18:31",1384
62,1385,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:41",0,"03/28/2023 17:18:41",1385
62,1386,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:49",0,"03/28/2023 17:18:49",1386
62,1387,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:18:56",0,"03/28/2023 17:18:56",1387
62,1388,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:01",0,"03/28/2023 17:19:01",1388
62,1390,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:11",0,"03/28/2023 17:19:11",1390
62,1391,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:14",0,"03/28/2023 17:19:14",1391
62,1392,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:21",0,"03/28/2023 17:19:21",1392
62,1393,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:28",0,"03/28/2023 17:19:28",1393
62,1394,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:35",0,"03/28/2023 17:19:35",1394
62,1395,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:19:53",0,"03/28/2023 17:19:53",1395
62,1396,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:03",0,"03/28/2023 17:20:03",1396
62,1397,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:09",0,"03/28/2023 17:20:09",1397
62,1398,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:15",0,"03/28/2023 17:20:15",1398
62,1399,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:21",0,"03/28/2023 17:20:21",1399
62,1400,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:26",0,"03/28/2023 17:20:26",1400
62,1401,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:32",0,"03/28/2023 17:20:32",1401
62,1402,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:39",0,"03/28/2023 17:20:39",1402
62,1403,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:46",0,"03/28/2023 17:20:46",1403
62,1404,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:20:52",0,"03/28/2023 17:20:52",1404
62,1405,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:21:00",0,"03/28/2023 17:21:00",1405
62,1406,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:21:07",0,"03/28/2023 17:21:07",1406
62,1407,113,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:21:15",0,"03/28/2023 17:21:15",1407
62,1408,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:04",0,"03/28/2023 17:22:04",1408
62,1409,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:20",0,"03/28/2023 17:22:20",1409
62,1410,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:25",0,"03/28/2023 17:22:25",1410
62,1411,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:32",0,"03/28/2023 17:22:32",1411
62,1412,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:39",0,"03/28/2023 17:22:39",1412
62,1413,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:52",0,"03/28/2023 17:22:52",1413
62,1414,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:22:59",0,"03/28/2023 17:22:59",1414
62,1415,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:06",0,"03/28/2023 17:23:06",1415
62,1416,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:11",0,"03/28/2023 17:23:11",1416
62,1417,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:18",0,"03/28/2023 17:23:18",1417
62,1418,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:22",0,"03/28/2023 17:23:22",1418
62,1419,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:29",0,"03/28/2023 17:23:29",1419
62,1420,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:34",0,"03/28/2023 17:23:34",1420
62,1421,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:40",0,"03/28/2023 17:23:40",1421
62,1422,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:45",0,"03/28/2023 17:23:45",1422
62,1423,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:51",0,"03/28/2023 17:23:51",1423
62,1424,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:23:56",0,"03/28/2023 17:23:56",1424
62,1425,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:01",0,"03/28/2023 17:24:01",1425
62,1426,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:05",0,"03/28/2023 17:24:05",1426
62,1427,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:11",0,"03/28/2023 17:24:11",1427
62,1428,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:16",0,"03/28/2023 17:24:16",1428
62,1429,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:21",0,"03/28/2023 17:24:21",1429
62,1430,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:28",0,"03/28/2023 17:24:28",1430
62,1431,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:34",0,"03/28/2023 17:24:34",1431
62,1432,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:38",0,"03/28/2023 17:24:38",1432
62,1433,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:47",0,"03/28/2023 17:24:47",1433
62,1434,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:52",0,"03/28/2023 17:24:52",1434
62,1435,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:24:56",0,"03/28/2023 17:24:56",1435
62,1436,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:02",0,"03/28/2023 17:25:02",1436
62,1437,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:07",0,"03/28/2023 17:25:07",1437
62,1438,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:15",0,"03/28/2023 17:25:15",1438
62,1439,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:20",0,"03/28/2023 17:25:20",1439
62,1440,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:25",0,"03/28/2023 17:25:25",1440
62,1441,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:30",0,"03/28/2023 17:25:30",1441
62,1442,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:36",0,"03/28/2023 17:25:36",1442
62,1443,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:39",0,"03/28/2023 17:25:39",1443
62,1444,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:46",0,"03/28/2023 17:25:46",1444
62,1445,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:49",0,"03/28/2023 17:25:49",1445
62,1446,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:54",0,"03/28/2023 17:25:54",1446
62,1447,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:25:59",0,"03/28/2023 17:25:59",1447
62,1448,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:04",0,"03/28/2023 17:26:04",1448
62,1449,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:11",0,"03/28/2023 17:26:11",1449
62,1450,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:16",0,"03/28/2023 17:26:16",1450
62,1451,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:21",0,"03/28/2023 17:26:21",1451
62,1452,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:27",0,"03/28/2023 17:26:27",1452
62,1453,114,69322,"Y","110d9296d13b8ec4","<not set>","03/28/2023 17:26:35",0,"03/28/2023 17:26:35",1453
