HAUL_ID,CATCH_SAMPLE_ID,MIX,SAMPLED_ALL,PARENT_SAMPLE_ID,SPECIES_CODE,SPECIES_NAME,SEX,SAMPLE_MODIFIER_ID,SAMPLE_MODIFIER,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
2,3,"N","Y",,69322,"red king crab",1,13,"All Sizes","110d9296d13b8ec4","Zacher, Leah","03/19/2023 13:49:18",0,"03/19/2023 13:49:18",3
2,4,"N","Y",,69322,"red king crab",2,13,"All Sizes","110d9296d13b8ec4","Zacher, Leah","03/19/2023 13:49:35",0,"03/19/2023 13:49:35",4
