HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
39,2123,495,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/02/2021 14:34:39",0,"06/02/2021 14:34:39",2123
39,2124,495,11,156.15,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:34:39",0,"06/02/2021 14:34:39",2124
39,2122,495,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:34:39",0,"06/02/2021 14:34:39",2122
39,2126,496,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/02/2021 14:34:54",0,"06/02/2021 14:34:54",2126
39,2127,496,11,152.00,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:34:54",0,"06/02/2021 14:34:54",2127
39,2125,496,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:34:54",0,"06/02/2021 14:34:54",2125
39,2129,497,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/02/2021 14:34:58",0,"06/02/2021 14:34:58",2129
39,2130,497,11,147.26,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:34:58",0,"06/02/2021 14:34:58",2130
39,2128,497,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:34:58",0,"06/02/2021 14:34:58",2128
39,2132,498,5,4,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, many scratches, very old shell","f1f9206994e82d08","<not set>","06/02/2021 14:35:24",0,"06/02/2021 14:35:24",2132
39,2133,498,11,156.78,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:35:24",0,"06/02/2021 14:35:24",2133
39,2131,498,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:35:24",0,"06/02/2021 14:35:24",2131
39,2135,499,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","f1f9206994e82d08","<not set>","06/02/2021 14:35:36",0,"06/02/2021 14:35:36",2135
39,2136,499,11,139.45,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:35:36",0,"06/02/2021 14:35:36",2136
39,2134,499,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:35:36",0,"06/02/2021 14:35:36",2134
39,2138,500,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/02/2021 14:35:59",0,"06/02/2021 14:35:59",2138
39,2139,500,11,121.32,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"f1f9206994e82d08","<not set>","06/02/2021 14:35:59",0,"06/02/2021 14:35:59",2139
39,2137,500,14,1,,"SEX","Sex",1,"CODE","Male","f1f9206994e82d08","<not set>","06/02/2021 14:35:59",0,"06/02/2021 14:35:59",2137
39,2141,501,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","f1f9206994e82d08","<not set>","06/02/2021 14:36:04",0,"06/02/2021 14:36:04",2141
