HAUL_ID,CATCH_SAMPLE_ID,MIX,SAMPLED_ALL,PARENT_SAMPLE_ID,SPECIES_CODE,SPECIES_NAME,SEX,SAMPLE_MODIFIER_ID,SAMPLE_MODIFIER,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
12,19,"N","Y",,69322,"red king crab",2,13,"All Sizes","f1f9206994e82d08","<not set>","05/31/2021 11:28:49",0,"05/31/2021 11:28:49",19
12,20,"N","Y",,69322,"red king crab",1,13,"All Sizes","f1f9206994e82d08","<not set>","05/31/2021 11:29:11",0,"05/31/2021 11:29:11",20
