HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
6,28,17,"BSK",8.0200,"KG",,"Y","110d9296d13b8ec4","<not set>","07/29/2021 08:42:20",0,"07/29/2021 08:42:20",28
6,29,18,"BSK",3.2800,"KG",,"Y","110d9296d13b8ec4","<not set>","07/29/2021 08:42:45",0,"07/29/2021 08:42:45",29
6,30,19,"TUB",1.1960,"KG",,"Y","110d9296d13b8ec4","<not set>","07/29/2021 08:53:43",0,"07/29/2021 08:53:43",30
6,31,20,"BSK",0.2100,"KG",,"Y","110d9296d13b8ec4","<not set>","07/29/2021 08:54:19",0,"07/29/2021 08:54:19",31
