HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
5,27,16,"BSK",7.9000,"KG",,"Y","110d9296d13b8ec4","<not set>","07/29/2021 05:06:07",0,"07/29/2021 05:06:07",27
