HAUL_ID,CATCH_SAMPLE_VALUE_ID,CATCH_SAMPLE_ID,SAMPLE_VALUE_UNITS,WEIGHT,WEIGHT_UNITS,COUNT,KEEP,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
59,227,188,"BSK",,,5,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:35:58",0,"02/08/2023 10:35:58",227
59,228,189,"BSK",,,4,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:37:09",0,"02/08/2023 10:37:09",228
59,229,189,"BSK",,,12,"N","2a074d474ebdc762","Richar, Jon","02/08/2023 10:38:05",0,"02/08/2023 10:38:05",229
59,230,190,"BSK",,,12,"N","2a074d474ebdc762","Richar, Jon","02/08/2023 10:38:33",0,"02/08/2023 10:38:33",230
59,231,190,"BSK",,,10,"N","2a074d474ebdc762","Richar, Jon","02/08/2023 10:40:53",0,"02/08/2023 10:40:53",231
