HAUL_ID,SPECIMEN_ID,CATCH_SAMPLE_ID,SPECIES_CODE,INCLUDE_IN_KEEP_COUNT,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
59,1927,188,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:36:15",0,"02/08/2023 10:36:15",1927
59,1928,188,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:36:20",0,"02/08/2023 10:36:20",1928
59,1929,188,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:36:24",0,"02/08/2023 10:36:24",1929
59,1930,188,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:36:30",0,"02/08/2023 10:36:30",1930
59,1931,188,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:36:35",0,"02/08/2023 10:36:35",1931
59,1932,189,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:37:35",0,"02/08/2023 10:37:35",1932
59,1933,189,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:37:39",0,"02/08/2023 10:37:39",1933
59,1934,189,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:37:42",0,"02/08/2023 10:37:42",1934
59,1935,189,69322,"Y","2a074d474ebdc762","Richar, Jon","02/08/2023 10:37:47",0,"02/08/2023 10:37:47",1935
