VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
162,202201,51,"red king crab",69322,44.000,38.00000,31,"f1f9206994e82d08","f1f9206994e82d08_5169322"
