VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
162,202201,13,"red king crab",69322,44.000,10.00000,70,"82cf5de65509cfbd","82cf5de65509cfbd_1369322"
