VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
162,202201,96,"red king crab",69322,44.000,20.00000,74,"f1f9206994e82d08","f1f9206994e82d08_9669322"
