VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
94,202201,283,"red king crab",69322,44.000,24.00000,167,"2cc8796ee90f5a1e","2cc8796ee90f5a1e_28369322"
