VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
162,202201,307,"red king crab",69322,66.000,31.00000,148,"f1f9206994e82d08","f1f9206994e82d08_30769322"
