VESSEL,CRUISE,HAUL,COMMON_NAME,SPECIES_CODE,WEIGHT,NUMBER_CRAB,HAUL_ID,RECORDING_DEVICE,ID
162,202201,167,"red king crab",69322,22.000,17.00000,123,"f1f9206994e82d08","f1f9206994e82d08_16769322"
